MasterID,ItemID,Yield,Replenishable,Remaining,WHLocation,Plant,StartingFT,Core,CRCITEMID,Complete,PO_Num,Date_Received,Date_Receiveing,LastInventoryCycle,LastInventoryRemaining,LastInventoryComplete,OLD_PO
"CF 15# PNK 9 7/8                                  ","F12L1504CA             ",326," ",326,"          ","2 ",0,0,"00000000    ",0,"2-065644  ",2022-12-21 07:46:05.000,2023-01-02 16:08:45.000,2023-01-02 06:13:28.000,326,0,NULL
"CF 15# PNK 9 7/8                                  ","F12L1504CAA            ",327," ",327,"          ","2 ",0,0,"00000000    ",0,"2-065644  ",2022-12-21 07:46:19.000,2023-01-02 16:08:46.000,2023-01-02 06:13:28.000,327,0,NULL
"CF 15# PNK 9 7/8                                  ","F12L1504CB             ",326," ",326,"          ","2 ",0,0,"00000000    ",0,"2-065644  ",2022-12-21 07:45:44.000,2023-01-02 16:08:46.000,2023-01-02 06:13:28.000,326,0,NULL
"CF 15# PNK 9 7/8                                  ","F12L1504CBA            ",327," ",327,"          ","2 ",0,0,"00000000    ",0,"2-065644  ",2022-12-21 07:45:57.000,2023-01-02 16:08:46.000,2023-01-02 06:13:28.000,327,0,NULL
"CF 20# PNK 9 7/8                                  ","F18J26151B             ",285," ",151,"          ","2 ",0,0,"00000000    ",0,"2-062188  ",2019-01-08 15:06:48.000,2023-01-02 16:09:08.000,2023-01-02 06:13:28.000,151,0,NULL
"CB 15# GRN 12 1/4                                 ","F19H22211C             ",397," ",80,"          ","2 ",0,0,"00000000    ",0,"2-063255  ",2020-02-11 08:01:22.000,2023-01-02 16:06:43.000,2023-01-02 06:13:28.000,80,0,NULL
"CB 20# WHT 9 1/2                                  ","F19K02141Z             ",184," ",137,"          ","2 ",0,0,"00000000    ",0,"2-066165  ",2022-12-23 06:40:38.000,2023-01-02 16:07:19.000,2023-01-02 06:13:28.000,184,0,NULL
"CB 15# BLU 12 1/4                                 ","F19K29202A             ",409," ",99,"          ","2 ",0,0,"00000000    ",0,"2-063457  ",2020-06-05 09:17:08.000,2023-01-02 16:06:28.000,2023-01-02 06:13:28.000,99,0,NULL
"CB 15# CAN 9 7/8                                  ","F19M20021F             ",333," ",65,"          ","2 ",0,0,"00000000    ",0,"2-063575  ",2020-07-28 07:59:40.000,2023-01-02 16:06:40.000,2023-01-02 06:13:28.000,65,0,NULL
"CFB 17# CAN 12 1/4                                ","F20A03061Z             ",438," ",227,"          ","2 ",0,0,"00000000    ",0,"2-063277  ",2020-02-24 10:21:01.000,2023-01-02 16:10:52.000,2023-01-02 06:13:28.000,227,0,NULL
"CB 26# WHT 9 1/2                                  ","F20B05212B             ",0," ",325,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:07:24.000,2023-01-02 16:07:24.000,2023-01-02 06:13:28.000,325,0,NULL
"OPTICA 17# SC WHT/BLK 19                          ","F20B17151A             ",470," ",470,"          ","2 ",0,0,"00000000    ",0,"2-063986  ",2021-02-01 14:07:34.000,2023-01-02 16:12:39.000,2023-01-02 06:13:28.000,470,0,NULL
"OPTICA 17# SC WHT/BLK 19                          ","F20B17151B             ",471," ",471,"          ","2 ",0,0,"00000000    ",0,"2-063986  ",2021-02-01 14:07:39.000,2023-01-02 16:12:39.000,2023-01-02 06:13:28.000,471,0,NULL
"OPTICA 17# SC WHT/BLK 19                          ","F20B17161A             ",465," ",404,"          ","2 ",0,0,"00000000    ",0,"2-063986  ",2021-02-01 14:07:21.000,2023-01-02 16:12:39.000,2023-01-02 06:13:28.000,404,0,NULL
"OPTICA 17# SC WHT/BLK 17 1/2                      ","F20B17161Z             ",427," ",119,"          ","2 ",0,0,"00000000    ",0,"2-063986  ",2021-02-01 14:06:31.000,2023-01-02 16:12:37.000,2023-01-02 06:13:28.000,119,0,NULL
"OPTICA 17# SC WHT/BLK 17 1/2                      ","F20B17162B             ",430," ",430,"          ","2 ",0,0,"00000000    ",0,"2-063986  ",2021-02-01 14:06:47.000,2023-01-02 16:12:37.000,2023-01-02 06:13:28.000,430,0,NULL
"OPTICA 17# SC WHT/BLK 17 1/2                      ","F20B17162C             ",430," ",430,"          ","2 ",0,0,"00000000    ",0,"2-063986  ",2021-02-01 14:06:37.000,2023-01-02 16:12:38.000,2023-01-02 06:13:28.000,430,0,NULL
"OPTICA 17# SC WHT/BLK 17 1/2                      ","F20B17162Z             ",429," ",429,"          ","2 ",0,0,"00000000    ",0,"2-063986  ",2021-02-01 14:06:51.000,2023-01-02 16:12:38.000,2023-01-02 06:13:28.000,429,0,NULL
"OPTICA 17# SC WHT/BLK 19                          ","F20B17181B             ",462," ",462,"          ","2 ",0,0,"00000000    ",0,"2-063986  ",2021-02-01 14:07:31.000,2023-01-02 16:12:38.000,2023-01-02 06:13:28.000,462,0,NULL
"OPTICA 17# SC WHT/BLK 17 1/2                      ","F20B17181C             ",426," ",426,"          ","2 ",0,0,"00000000    ",0,"2-063986  ",2021-02-01 14:07:00.000,2023-01-02 16:12:36.000,2023-01-02 06:13:28.000,426,0,NULL
"OPTICA 17# SC WHT/BLK 17 1/2                      ","F20B17181Z             ",426," ",426,"          ","2 ",0,0,"00000000    ",0,"2-063986  ",2021-02-01 14:06:55.000,2023-01-02 16:12:37.000,2023-01-02 06:13:28.000,426,0,NULL
"CF 21# CAN 9 7/8                                  ","F20B25262Z             ",295," ",108,"          ","2 ",0,0,"00000000    ",0,"2-064236  ",2021-05-13 08:53:28.000,2023-01-02 16:09:13.000,2023-01-02 06:13:28.000,108,0,NULL
"CB 26# WHT 15 1/2                                 ","F20D28101A             ",0," ",107,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:07:23.000,2023-01-02 16:07:23.000,2023-01-02 06:13:28.000,107,0,NULL
"CB 26# WHT 15 1/2                                 ","F20D28101B             ",0," ",349,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:07:23.000,2023-01-02 16:07:23.000,2023-01-02 06:13:28.000,349,0,NULL
"CB 26# WHT 9 7/8                                  ","F20E06041C             ",263," ",258,"          ","1 ",0,0,"00000000    ",0,"1-066226  ",2023-01-13 15:00:00.000,2023-01-23 09:01:09.000,2023-01-20 05:56:27.000,258,0,NULL
"CB 26# WHT DEFENSA PREMIUM 9 1/2                  ","F20E14021B             ",343," ",224,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-02-28 06:32:52.000,2023-01-02 16:07:24.000,2023-01-02 06:13:28.000,343,0,NULL
"CB 26# WHT DEFENSA PREMIUM 9 1/2                  ","F20E14021D             ",346," ",282,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-02-28 06:32:56.000,2023-01-02 16:07:25.000,2023-01-02 06:13:28.000,282,0,NULL
"CB 26# WHT DEFENSA PREMIUM 9 1/2                  ","F20F30292A             ",253," ",68,"          ","2 ",0,0,"00000000    ",0,"2-064889  ",2022-02-11 15:35:37.000,2023-01-02 16:07:25.000,2023-01-02 06:13:28.000,68,0,NULL
"CB 26# DEFENSA BASIC WHT 17 1/2                   ","F20L03322A             ",658," ",658,"          ","2 ",0,0,"00000000    ",0,"2-063992  ",2021-02-05 12:37:26.000,2023-01-02 16:07:21.000,2023-01-02 06:13:28.000,658,0,NULL
"CB 26# DEFENSA BASIC WHT 9 1/2                    ","F20L03322BA            ",0," ",60,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:07:22.000,2023-01-02 16:07:22.000,2023-01-02 06:13:28.000,60,0,NULL
"CB 26# DEFENSA BASIC WHT 9 1/2                    ","F20L03322BB            ",0," ",60,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:07:22.000,2023-01-02 16:07:22.000,2023-01-02 06:13:28.000,60,0,NULL
"CB 26# DEFENSA BASIC WHT 17 1/2                   ","F20L03322C             ",655," ",655,"          ","2 ",0,0,"00000000    ",0,"2-063992  ",2021-02-05 12:37:23.000,2023-01-02 16:07:21.000,2023-01-02 06:13:28.000,655,0,NULL
"CFB 14.0# PNK 11 5/8                              ","F20L23202B             ",348," ",348,"          ","2 ",0,0,"00000000    ",0,"2-064096  ",2021-03-11 13:10:30.000,2023-01-02 16:10:14.000,2023-01-02 06:13:28.000,348,0,NULL
"CFB 14.0# CAN 14 7/8                              ","F20M01052A             ",447," ",89,"          ","2 ",0,0,"00000000    ",0,"2-064131  ",2021-03-31 06:18:54.000,2023-01-02 16:09:45.000,2023-01-02 06:13:28.000,89,0,NULL
"CB 15# GRN 9 7/8                                  ","F21B22241Z             ",303," ",263,"          ","2 ",0,0,"00000000    ",0,"2-064277  ",2021-06-16 15:46:12.000,2023-01-02 16:06:44.000,2023-01-02 06:13:28.000,263,0,NULL
"CB 15# BLU 9 7/8                                  ","F21D06052D             ",316," ",180,"          ","2 ",0,0,"00000000    ",0,"2-064516  ",2021-09-07 11:46:35.000,2023-01-02 16:06:34.000,2023-01-02 06:13:28.000,180,0,NULL
"CF 33# BUF 9 7/8                                  ","F21D14042C             ",344," ",344,"          ","2 ",0,0,"00000000    ",0,"2-066165  ",2022-12-23 07:18:55.000,2023-01-02 16:09:19.000,2023-01-02 06:13:28.000,344,0,NULL
"OPTICA CB 17# SC WHT/BLUE 12 1/2                  ","F21D27041A             ",359," ",359,"          ","2 ",0,0,"00000000    ",0,"2-064310  ",2021-07-01 06:22:27.000,2023-01-02 16:12:40.000,2023-01-02 06:13:28.000,359,0,NULL
"CB 22# WHT EXCELERATOR /E-CBNLS 17 1/2            ","F21E10032A             ",0," ",133,"          ","1 ",0,0,"00000000    ",0,"          ",2023-01-23 09:01:08.000,2023-01-23 09:01:08.000,2023-01-20 05:56:27.000,133,0,NULL
"CF 21# CAN XCELERATOR / E- CRBNLS 17 1/2          ","F21E11112Z             ",0," ",62,"          ","1 ",0,0,"00000000    ",0,"          ",2023-01-23 09:01:14.000,2023-01-23 09:01:14.000,2023-01-20 05:56:27.000,62,0,NULL
"CF 21# CAN XCELERATOR / E- CRBNLS 17 1/2          ","F21E11162C             ",517," ",141,"          ","2 ",0,0,"00000000    ",0,"2-064541  ",2021-09-21 15:09:06.000,2023-01-02 16:09:13.000,2023-01-02 06:13:28.000,141,0,NULL
"CB 15# GRN 9 7/8                                  ","F21E12331Z             ",310," ",66,"          ","2 ",0,0,"00000000    ",0,"2-064485  ",2021-09-08 13:03:32.000,2023-01-02 16:06:45.000,2023-01-02 06:13:28.000,66,0,NULL
"CB 15# PNK 15 1/2                                 ","F21F09171Z             ",0," ",89,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:06:45.000,2023-01-02 16:06:45.000,2023-01-02 06:13:28.000,89,0,NULL
"CB 15# PNK 9 7/8                                  ","F21F09362Z             ",319," ",215,"          ","2 ",0,0,"00000000    ",0,"2-064485  ",2021-08-31 14:41:08.000,2023-01-02 16:06:47.000,2023-01-02 06:13:28.000,215,0,NULL
"CB 15# GRD 9 7/8                                  ","F21F29013A             ",320," ",320,"          ","2 ",0,0,"00000000    ",0,"2-064625  ",2021-11-29 15:41:26.000,2023-01-02 16:06:41.000,2023-01-02 06:13:28.000,320,0,NULL
"CB 15# GRD 9 7/8                                  ","F21F29043A             ",320," ",320,"          ","2 ",0,0,"00000000    ",0,"2-064625  ",2021-11-29 15:41:24.000,2023-01-02 16:06:42.000,2023-01-02 06:13:28.000,320,0,NULL
"CB 22#  WHT EXCELERATOR /E-CBNLS  17 1/2          ","F21H05041C             ",531," ",0,"          ","2 ",0,0,"00000000    ",1,"2-064552  ",2021-11-10 06:10:49.000,2023-01-02 16:07:20.000,2023-01-02 06:13:28.000,531,0,NULL
"CFB 14.0# WHT 11 5/8                              ","F21H23121B             ",347," ",347,"          ","2 ",0,0,"00000000    ",0,"2-064521  ",2021-10-07 14:33:02.000,2023-01-02 16:10:32.000,2023-01-02 06:13:28.000,347,0,NULL
"CFB 14.0# CAN 11 5/8                              ","F21H24202C             ",348," ",348,"          ","2 ",0,0,"00000000    ",0,"2-064516  ",2021-09-21 15:19:53.000,2023-01-02 16:09:37.000,2023-01-02 06:13:28.000,348,0,NULL
"CFB 22# WHT XCELERATOR PLUS 17 1/2                ","F21J10152B             ",0," ",73,"          ","1 ",0,0,"00000000    ",0,"          ",2023-01-23 09:01:15.000,2023-01-23 09:01:15.000,2023-01-20 05:56:27.000,73,0,NULL
"CF 21# CAN XCELERATOR / E- CRBNLS 17 1/2          ","F21K05292Z             ",514," ",441,"          ","2 ",0,0,"00000000    ",0,"2-064552  ",2021-11-10 06:11:06.000,2023-01-02 16:09:14.000,2023-01-02 06:13:28.000,514,0,NULL
"CF 105#/7.5# MAN 12 1/4                           ","F21L04581Z             ",350," ",350,"          ","2 ",0,0,"00000000    ",0,"2-064625  ",2021-11-17 14:15:59.000,2023-01-02 16:07:31.000,2023-01-02 06:13:28.000,350,0,NULL
"CB 26# WHT DEFENSA PREMIUM 9 7/8                  ","F21L19112C             ",178," ",191,"          ","1 ",0,0,"00000000    ",0,"1-066226  ",2023-01-13 15:00:00.000,2023-01-23 09:01:10.000,2023-01-20 05:56:27.000,191,0,NULL
"CF 105#/7.5# WHT 9 7/8                            ","F21M14151E             ",0," ",87,"          ","1 ",0,0,"00000000    ",0,"          ",2023-01-23 09:01:12.000,2023-01-23 09:01:12.000,2023-01-20 05:56:27.000,87,0,NULL
"CF 105#/7.5# WHT 12 1/4                           ","F21M14222BA            ",0," ",200,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:07:32.000,2023-01-02 16:07:32.000,2023-01-02 06:13:28.000,200,0,NULL
"CF 105#/ 7.5# WHT 12 1/4                          ","F21M14222DD            ",0," ",327,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:07:30.000,2023-01-02 16:07:30.000,2023-01-02 06:13:28.000,327,0,NULL
"CF 105#/7.5# MAN 12 1/4                           ","F21M15191A             ",352," ",352,"          ","2 ",0,0,"00000000    ",0,"2-064785  ",2022-01-18 10:18:45.000,2023-01-02 16:07:30.000,2023-01-02 06:13:28.000,352,0,NULL
"CF 105#/7.5# MAN 9 7/8                            ","F21M15252F             ",284," ",284,"          ","2 ",0,0,"00000000    ",0,"2-064785  ",2022-01-18 10:23:15.000,2023-01-02 16:07:31.000,2023-01-02 06:13:28.000,284,0,NULL
"CF 105#/7.5# MAN 12 1/4                           ","F21M15432A             ",359," ",359,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-02-28 06:40:06.000,2023-01-02 16:07:30.000,2023-01-02 06:13:28.000,359,0,NULL
"CF 105#/7.5# MAN 12 1/4                           ","F21M15432D             ",359," ",241,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-02-28 06:40:11.000,2023-01-02 16:07:31.000,2023-01-02 06:13:28.000,241,0,NULL
"CB 15# GRN 12 1/4                                 ","F22A27071C             ",382," ",382,"          ","2 ",0,0,"00000000    ",0,"2-065046  ",2022-03-30 13:33:15.000,2023-01-02 16:06:43.000,2023-01-02 06:13:28.000,382,0,NULL
"CB 15# GRN 12 1/4                                 ","F22A27081A             ",384," ",384,"          ","2 ",0,0,"00000000    ",0,"2-065046  ",2022-03-30 13:33:11.000,2023-01-02 16:06:43.000,2023-01-02 06:13:28.000,384,0,NULL
"CB 15# GRD 12 1/4                                 ","F22C02053A             ",406," ",406,"          ","2 ",0,0,"00000000    ",0,"2-065373  ",2022-08-24 09:07:35.000,2023-01-02 16:06:40.000,2023-01-02 06:13:28.000,406,0,NULL
"CB 15# GRD 12 1/4                                 ","F22C02054A             ",379," ",379,"          ","2 ",0,0,"00000000    ",0,"2-065373  ",2022-08-24 09:07:29.000,2023-01-02 16:06:41.000,2023-01-02 06:13:28.000,379,0,NULL
"CB 15# GRN 9 1/2                                  ","F22C02291Z             ",307," ",307,"          ","2 ",0,0,"00000000    ",0,"2-065168  ",2022-06-23 15:27:41.000,2023-01-02 16:06:44.000,2023-01-02 06:13:28.000,307,0,NULL
"CB 15# GRN 9 1/2                                  ","F22C02301Z             ",313," ",313,"          ","2 ",0,0,"00000000    ",0,"2-065168  ",2022-06-23 15:27:46.000,2023-01-02 16:06:44.000,2023-01-02 06:13:28.000,313,0,NULL
"CF 105# WHT 15 1/2                                ","F22C31041C             ",448," ",369,"          ","2 ",0,0,"00000000    ",0,"2-065288  ",2022-06-20 11:37:59.000,2023-01-02 16:07:29.000,2023-01-02 06:13:28.000,369,0,NULL
"CF 105#/7.5# WHT 12 1/4                           ","F22C31511D             ",359," ",359,"          ","2 ",0,0,"00000000    ",0,"2-065216  ",2022-05-24 16:24:45.000,2023-01-02 16:07:32.000,2023-01-02 06:13:28.000,359,0,NULL
"CF 105#/7.5# WHT 12 1/4                           ","F22C31541C             ",353," ",353,"          ","2 ",0,0,"00000000    ",0,"2-065288  ",2022-06-20 11:39:17.000,2023-01-02 16:07:32.000,2023-01-02 06:13:28.000,353,0,NULL
"CF 105#/7.5# WHT 12 1/4                           ","F22C31541E             ",354," ",354,"          ","2 ",0,0,"00000000    ",0,"2-065288  ",2022-06-20 11:39:21.000,2023-01-02 16:07:33.000,2023-01-02 06:13:28.000,354,0,NULL
"CF 105# WHT 12 1/4                                ","F22D01411A             ",0," ",357,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:07:27.000,2023-01-02 16:07:27.000,2023-01-02 06:13:28.000,357,0,NULL
"CF 105# WHT 12 1/4                                ","F22D01411B             ",0," ",358,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:07:27.000,2023-01-02 16:07:27.000,2023-01-02 06:13:28.000,358,0,NULL
"CF 105# WHT 12 1/4                                ","F22D01412B             ",0," ",358,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:07:27.000,2023-01-02 16:07:27.000,2023-01-02 06:13:28.000,358,0,NULL
"CB 15# PNK 15 1/2                                 ","F22D06211E             ",492," ",492,"          ","2 ",0,0,"00000000    ",0,"2-065168  ",2022-06-23 15:27:03.000,2023-01-02 16:06:46.000,2023-01-02 06:13:28.000,492,0,NULL
"CB 15# PNK 15 1/2                                 ","F22D06211Z             ",492," ",337,"          ","2 ",0,0,"00000000    ",0,"2-065168  ",2022-06-23 15:26:57.000,2023-01-02 16:06:46.000,2023-01-02 06:13:28.000,337,0,NULL
"CB 15# PNK 15 1/2                                 ","F22D06221E             ",488," ",488,"          ","2 ",0,0,"00000000    ",0,"2-065186  ",2022-06-23 15:26:01.000,2023-01-02 16:06:46.000,2023-01-02 06:13:28.000,488,0,NULL
"CB 15# PNK 15 1/2                                 ","F22D06221Z             ",490," ",490,"          ","2 ",0,0,"00000000    ",0,"2-065186  ",2022-06-23 15:25:41.000,2023-01-02 16:06:47.000,2023-01-02 06:13:28.000,490,0,NULL
"CB 15# BLU 12 1/4                                 ","F22D08101B             ",385," ",385,"          ","2 ",0,0,"00000000    ",0,"2-065644  ",2022-09-24 07:04:03.000,2023-01-02 16:06:28.000,2023-01-02 06:13:28.000,385,0,NULL
"CB 15# BLU 12 1/4                                 ","F22D08111B             ",385," ",385,"          ","2 ",0,0,"00000000    ",0,"2-065644  ",2022-09-24 07:04:16.000,2023-01-02 16:06:29.000,2023-01-02 06:13:28.000,385,0,NULL
"CB 15# BLU 9 7/8                                  ","F22D08112Z             ",311," ",311,"          ","2 ",0,0,"00000000    ",0,"2-065574  ",2022-09-12 10:03:16.000,2023-01-02 16:06:34.000,2023-01-02 06:13:28.000,311,0,NULL
"CF 105# MAN 9 7/8                                 ","F22D28231E             ",289," ",289,"          ","2 ",0,0,"00000000    ",0,"2-065207  ",2022-05-24 16:37:46.000,2023-01-02 16:07:26.000,2023-01-02 06:13:28.000,289,0,NULL
"CF 105# MAN 12 1/4                                ","F22D29031BB            ",0," ",348,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:07:25.000,2023-01-02 16:07:25.000,2023-01-02 06:13:28.000,348,0,NULL
